date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:27:11	40744/40744	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229f28-65fc8a3a-47a22d4f2abbf5c;gz%22	https://validthemes.net/site-template/vifolio/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/fa-regular-400d41d.eot	(from https://validthemes.net/site-template/vifolio/assets/css/font-awesome.min.css)
23:27:12	14952/14952	---M--	200	added ('OK')	font/woff2	etag:%223a68-65fc8a3a-d891686b63514e8;;;%22	https://validthemes.net/site-template/vifolio/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/fa-regular-400.woff2	(from https://validthemes.net/site-template/vifolio/assets/css/font-awesome.min.css)
23:27:12	18212/18212	---M--	200	added ('OK')	application/font-woff	etag:%224724-65fc8a3a-aba79df066d97684;;;%22	https://validthemes.net/site-template/vifolio/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/fa-regular-400.woff	(from https://validthemes.net/site-template/vifolio/assets/css/font-awesome.min.css)
23:27:12	40516/40516	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%229e44-65fc8a3a-6e540323fba389dc;gz%22	https://validthemes.net/site-template/vifolio/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/fa-regular-400.ttf	(from https://validthemes.net/site-template/vifolio/assets/css/font-awesome.min.css)
23:27:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/vifolio/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/fa-regular-400.svg	(from https://validthemes.net/site-template/vifolio/assets/css/font-awesome.min.css)
23:27:13	160768/160768	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2227400-65fc8a3a-89a2cdf9b0eec318;gz%22	https://validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900.eot	(from https://validthemes.net/site-template/vifolio/assets/css/font-awesome.min.css)
23:27:13	160768/160768	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2227400-65fc8a3a-89a2cdf9b0eec318;gz%22	https://validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900d41d.eot	(from https://validthemes.net/site-template/vifolio/assets/css/font-awesome.min.css)
23:27:14	59572/59572	---M--	200	added ('OK')	font/woff2	etag:%22e8b4-65fc8a3a-50b89de3faf5bfe6;;;%22	https://validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900.woff2	(from https://validthemes.net/site-template/vifolio/assets/css/font-awesome.min.css)
23:27:14	76632/76632	---M--	200	added ('OK')	application/font-woff	etag:%2212b58-65fc8a3a-11c27cde17e04807;;;%22	https://validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900.woff	(from https://validthemes.net/site-template/vifolio/assets/css/font-awesome.min.css)
23:27:14	160548/160548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2227324-65fc8a3a-a48ddd03f22d8559;gz%22	https://validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900.ttf	(from https://validthemes.net/site-template/vifolio/assets/css/font-awesome.min.css)
23:27:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/fa-solid-900.svg	(from https://validthemes.net/site-template/vifolio/assets/css/font-awesome.min.css)
23:27:15	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/vifolio/assets/fonts/Flaticon.eot	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/Flaticon.eot	(from https://validthemes.net/site-template/vifolio/assets/css/flaticon-set.css)
23:27:15	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/vifolio/assets/fonts/Flaticon.eot?	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/Flaticond41d.eot	(from https://validthemes.net/site-template/vifolio/assets/css/flaticon-set.css)
23:27:16	12692/12692	---M--	200	added ('OK')	application/font-woff	etag:%223194-65fc8a3a-c1b656895ce1e578;;;%22	https://validthemes.net/site-template/vifolio/assets/fonts/Flaticon.woff	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/Flaticon.woff	(from https://validthemes.net/site-template/vifolio/assets/css/flaticon-set.css)
23:27:16	20392/20392	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%224fa8-65fc8a3a-b6019631241db224;gz%22	https://validthemes.net/site-template/vifolio/assets/fonts/Flaticon.ttf	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/Flaticon.ttf	(from https://validthemes.net/site-template/vifolio/assets/css/flaticon-set.css)
23:27:16	146048/146048	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223a80-65fc8a3a-8705caf457da5e6f;gz%22	https://validthemes.net/site-template/vifolio/assets/fonts/Flaticon.svg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/fonts/Flaticon.svg	(from https://validthemes.net/site-template/vifolio/assets/css/flaticon-set.css)
23:27:17	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/vifolio/assets/css/Flaticon.svg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/css/Flaticon.svg	(from https://validthemes.net/site-template/vifolio/assets/css/flaticon-set.css)
23:27:17	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62c83a09-a3e8704ae7119b8a;gz%22	https://validthemes.net/site-template/vifolio/assets/css/owl.video.play.png	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/css/owl.video.play.png	(from https://validthemes.net/site-template/vifolio/assets/css/owl.carousel.min.css)
23:27:17	107703/107703	---M--	200	added ('OK')	image/jpeg	etag:%221a4b7-65fc8a3b-7d9e0296b27f3e9e;;;%22	https://validthemes.net/site-template/vifolio/assets/img/banner/7.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/banner/7.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:18	4761/4761	---M--	200	added ('OK')	image/png	etag:%221299-65fc8a3b-4911092f86651aa0;;;%22	https://validthemes.net/site-template/vifolio/assets/img/logo-big.png	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/logo-big.png	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:18	40897/40897	---M--	200	added ('OK')	image/jpeg	etag:%229fc1-65fc8a3b-9b623f36b537ce7e;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/index.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/index.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:18	39012/39012	---M--	200	added ('OK')	image/jpeg	etag:%229864-65fc8a3b-97da7657d218b62d;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/index-2.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/index-2.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:19	32652/32652	---M--	200	added ('OK')	image/jpeg	etag:%227f8c-65fc8a3b-d06bddc474ebe4f7;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/index-3.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/index-3.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:19	29769/29769	---M--	200	added ('OK')	image/jpeg	etag:%227449-65fc8a3b-fceea62893fd7c7c;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/index-4.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/index-4.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:19	48981/48981	---M--	200	added ('OK')	image/jpeg	etag:%22bf55-65fc8a3b-db73b6a8eb203140;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/index-5.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/index-5.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:20	32376/32376	---M--	200	added ('OK')	image/jpeg	etag:%227e78-65fc8a3b-a7d0e0c9fc1c34d;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/index-6.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/index-6.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:20	42149/42149	---M--	200	added ('OK')	image/jpeg	etag:%22a4a5-65fc8a3b-25c31067773f61c4;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/index-7.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/index-7.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:20	46928/46928	---M--	200	added ('OK')	image/jpeg	etag:%22b750-65fc8a3b-d0cac368a17118e0;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/index-8.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/index-8.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:21	34944/34944	---M--	200	added ('OK')	image/jpeg	etag:%228880-65fc8a3b-2eaac60ef645d6b;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/index-9.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/index-9.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:21	38962/38962	---M--	200	added ('OK')	image/jpeg	etag:%229832-65fc8a3b-c63346186c8132;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/blog.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/blog.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:21	29612/29612	---M--	200	added ('OK')	image/jpeg	etag:%2273ac-65fc8a3b-c98929d2c4c007bf;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/contact.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/contact.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:22	31579/31579	---M--	200	added ('OK')	image/jpeg	etag:%227b5b-65fc8a3b-888fd82a80f7a84b;;;%22	https://validthemes.net/site-template/vifolio/assets/img/demo/404.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/demo/404.jpg	(from https://validthemes.net/site-template/vifolio/index.html)
23:27:22	100460/100460	---M--	200	added ('OK')	image/jpeg	etag:%221886c-65fc8a3a-5834913c921a61;;;%22	https://validthemes.net/site-template/vifolio/assets/img/banner/6.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/banner/6.jpg	(from https://validthemes.net/site-template/vifolio/index-1.html)
23:27:22	18038/18038	---M--	200	added ('OK')	image/jpeg	etag:%224676-65fc8a3b-5c7cfdb8d869cc4a;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/8.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/8.jpg	(from https://validthemes.net/site-template/vifolio/index-1.html)
23:27:23	19424/19424	---M--	200	added ('OK')	image/jpeg	etag:%224be0-65fc8a3b-539fd94442f90578;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/6.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/6.jpg	(from https://validthemes.net/site-template/vifolio/index-1.html)
23:27:23	46547/46547	---M--	200	added ('OK')	image/jpeg	etag:%22b5d3-65fc8a3b-99dbc8f9ef34abe5;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/12.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/12.jpg	(from https://validthemes.net/site-template/vifolio/index-1.html)
23:27:23	41326/41326	---M--	200	added ('OK')	image/jpeg	etag:%22a16e-65fc8a3b-c7864ec5f6db0c28;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/1.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/1.jpg	(from https://validthemes.net/site-template/vifolio/index-1.html)
23:27:24	63555/63555	---M--	200	added ('OK')	image/jpeg	etag:%22f843-65fc8a3b-7f088da1eb598135;;;%22	https://validthemes.net/site-template/vifolio/assets/img/blog/1.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/blog/1.jpg	(from https://validthemes.net/site-template/vifolio/index-1.html)
23:27:24	51123/51123	---M--	200	added ('OK')	image/jpeg	etag:%22c7b3-65fc8a3b-a602f2bec709657c;;;%22	https://validthemes.net/site-template/vifolio/assets/img/blog/2.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/blog/2.jpg	(from https://validthemes.net/site-template/vifolio/index-1.html)
23:27:24	65394/65394	---M--	200	added ('OK')	image/jpeg	etag:%22ff72-65fc8a3b-3b518c1785548c4b;;;%22	https://validthemes.net/site-template/vifolio/assets/img/blog/3.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/blog/3.jpg	(from https://validthemes.net/site-template/vifolio/index-1.html)
23:27:25	88043/88043	---M--	200	added ('OK')	image/jpeg	etag:%22157eb-65fc8a3a-6850fbd79b993ad9;;;%22	https://validthemes.net/site-template/vifolio/assets/img/banner/2.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/banner/2.jpg	(from https://validthemes.net/site-template/vifolio/index-2.html)
23:27:25	166929/166929	---M--	200	added ('OK')	image/jpeg	etag:%2228c11-65fc8a3a-4492ac7193086b90;;;%22	https://validthemes.net/site-template/vifolio/assets/img/author.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/author.jpg	(from https://validthemes.net/site-template/vifolio/index-2.html)
23:27:26	53079/53079	---M--	200	added ('OK')	image/jpeg	etag:%22cf57-65fc8a3b-fa27b82f3f462269;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/cr-1.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/cr-1.jpg	(from https://validthemes.net/site-template/vifolio/index-2.html)
23:27:28	55481/55481	---M--	200	added ('OK')	image/jpeg	etag:%22d8b9-65fc8a3b-ac2b099bf7c0067e;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/cr-2.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/cr-2.jpg	(from https://validthemes.net/site-template/vifolio/index-2.html)
23:27:28	54487/54487	---M--	200	added ('OK')	image/jpeg	etag:%22d4d7-65fc8a3b-40674915992907a4;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/cr-4.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/cr-4.jpg	(from https://validthemes.net/site-template/vifolio/index-2.html)
23:27:28	292847/292847	---M--	200	added ('OK')	image/jpeg	etag:%22477ef-65fc8a3b-d94f1a7385a032eb;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/cr-3.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/cr-3.jpg	(from https://validthemes.net/site-template/vifolio/index-2.html)
23:27:28	54986/54986	---M--	200	added ('OK')	image/jpeg	etag:%22d6ca-65fc8a3b-9aa20b7ef3da6f4b;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/cr-6.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/cr-6.jpg	(from https://validthemes.net/site-template/vifolio/index-2.html)
23:27:29	147481/147481	---M--	200	added ('OK')	image/jpeg	etag:%2224019-65fc8a3b-ca9040f2ab9db9e7;;;%22	https://validthemes.net/site-template/vifolio/assets/img/blog/4.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/blog/4.jpg	(from https://validthemes.net/site-template/vifolio/index-2.html)
23:27:29	177719/177719	---M--	200	added ('OK')	image/jpeg	etag:%222b637-65fc8a3b-31aeef0b49fe83d5;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/cr-5.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/cr-5.jpg	(from https://validthemes.net/site-template/vifolio/index-2.html)
23:27:29	37037/37037	---M--	200	added ('OK')	image/jpeg	etag:%2290ad-65fc8a3a-428388fdf7b4370c;;;%22	https://validthemes.net/site-template/vifolio/assets/img/banner/10.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/banner/10.jpg	(from https://validthemes.net/site-template/vifolio/index-3.html)
23:27:29	26490/26490	---M--	200	added ('OK')	image/jpeg	etag:%22677a-65fc8a3b-8116b9016c829ca9;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/juice-1.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/juice-1.jpg	(from https://validthemes.net/site-template/vifolio/index-3.html)
23:27:30	58905/58905	---M--	200	added ('OK')	image/jpeg	etag:%22e619-65fc8a3b-32528f67bf5fbe0;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/juice-2.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/juice-2.jpg	(from https://validthemes.net/site-template/vifolio/index-3.html)
23:27:30	34167/34167	---M--	200	added ('OK')	image/jpeg	etag:%228577-65fc8a3b-b4f7f56d34ac01f;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/juice-3.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/juice-3.jpg	(from https://validthemes.net/site-template/vifolio/index-3.html)
23:27:31	49883/49883	---M--	200	added ('OK')	image/jpeg	etag:%22c2db-65fc8a3b-777d99b6f412163f;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/juice-5.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/juice-5.jpg	(from https://validthemes.net/site-template/vifolio/index-3.html)
23:27:31	47548/47548	---M--	200	added ('OK')	image/jpeg	etag:%22b9bc-65fc8a3b-54f370c0644c3ee0;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/juice-4.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/juice-4.jpg	(from https://validthemes.net/site-template/vifolio/index-3.html)
23:27:32	20067/20067	---M--	200	added ('OK')	image/jpeg	etag:%224e63-65fc8a3b-b69d9537c9512a57;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/h4.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/h4.jpg	(from https://validthemes.net/site-template/vifolio/index-4.html)
23:27:32	141737/141737	---M--	200	added ('OK')	image/jpeg	etag:%22229a9-65fc8a3a-b853bb417e2aac5f;;;%22	https://validthemes.net/site-template/vifolio/assets/img/banner/5.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/banner/5.jpg	(from https://validthemes.net/site-template/vifolio/index-4.html)
23:27:33	57445/57445	---M--	200	added ('OK')	image/jpeg	etag:%22e065-65fc8a3b-5007a60038b1be5c;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/h-1.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/h-1.jpg	(from https://validthemes.net/site-template/vifolio/index-4.html)
23:27:33	95195/95195	---M--	200	added ('OK')	image/jpeg	etag:%22173db-65fc8a3b-d108c8cdfea3e91a;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/13.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/13.jpg	(from https://validthemes.net/site-template/vifolio/index-4.html)
23:27:33	32193/32193	---M--	200	added ('OK')	image/jpeg	etag:%227dc1-65fc8a3b-54b38d5e0ce8f333;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/h2.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/h2.jpg	(from https://validthemes.net/site-template/vifolio/index-4.html)
23:27:33	30906/30906	---M--	200	added ('OK')	image/jpeg	etag:%2278ba-65fc8a3b-c81bd141d9249f98;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/h3.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/h3.jpg	(from https://validthemes.net/site-template/vifolio/index-4.html)
23:27:34	7666/7666	---M--	200	added ('OK')	image/jpeg	etag:%221df2-65fc8a3b-447459e267b3fee1;;;%22	https://validthemes.net/site-template/vifolio/assets/img/instagram/1.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/instagram/1.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:34	12044/12044	---M--	200	added ('OK')	image/jpeg	etag:%222f0c-65fc8a3b-e7ac53db996c0fb7;;;%22	https://validthemes.net/site-template/vifolio/assets/img/instagram/2.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/instagram/2.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:34	18722/18722	---M--	200	added ('OK')	image/jpeg	etag:%224922-65fc8a3b-5b83564dc1dfab56;;;%22	https://validthemes.net/site-template/vifolio/assets/img/instagram/3.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/instagram/3.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:35	16558/16558	---M--	200	added ('OK')	image/jpeg	etag:%2240ae-65fc8a3b-aa581d1f7a06a3b2;;;%22	https://validthemes.net/site-template/vifolio/assets/img/instagram/4.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/instagram/4.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:35	14949/14949	---M--	200	added ('OK')	image/jpeg	etag:%223a65-65fc8a3b-b025fc347ea5d576;;;%22	https://validthemes.net/site-template/vifolio/assets/img/instagram/5.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/instagram/5.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:35	10075/10075	---M--	200	added ('OK')	image/jpeg	etag:%22275b-65fc8a3b-4346bf39178434c0;;;%22	https://validthemes.net/site-template/vifolio/assets/img/instagram/6.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/instagram/6.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:36	47897/47897	---M--	200	added ('OK')	image/jpeg	etag:%22bb19-65fc8a3b-c469ee446d1f9e4a;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/5.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/5.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:36	41914/41914	---M--	200	added ('OK')	image/jpeg	etag:%22a3ba-65fc8a3b-fff58f70ea3803a5;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/cam-2.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/cam-2.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:36	76297/76297	---M--	200	added ('OK')	image/jpeg	etag:%2212a09-65fc8a3b-f24dcb40e7120f7a;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/cam-3.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/cam-3.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:36	98721/98721	---M--	200	added ('OK')	image/jpeg	etag:%22181a1-65fc8a3b-49877d008cb76a0d;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/cam-6.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/cam-6.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:37	36677/36677	---M--	200	added ('OK')	image/jpeg	etag:%228f45-65fc8a3b-9ac85a7b03fc9324;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/cam-4.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/cam-4.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:37	76400/76400	---M--	200	added ('OK')	image/jpeg	etag:%2212a70-65fc8a3b-974f59cfe3a3ee6f;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/cam-5.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/cam-5.jpg	(from https://validthemes.net/site-template/vifolio/index-5.html)
23:27:37	49977/49977	---M--	200	added ('OK')	image/jpeg	etag:%22c339-65fc8a3a-f32ef128ca4ed2d2;;;%22	https://validthemes.net/site-template/vifolio/assets/img/banner/1.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/banner/1.jpg	(from https://validthemes.net/site-template/vifolio/index-7.html)
23:27:38	34488/34488	---M--	200	added ('OK')	image/jpeg	etag:%2286b8-65fc8a3b-e06fe09ec3f658b2;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/j1.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/j1.jpg	(from https://validthemes.net/site-template/vifolio/index-7.html)
23:27:38	86781/86781	---M--	200	added ('OK')	image/jpeg	etag:%22152fd-65fc8a3b-f48aadc51aa1cfdf;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/j2.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/j2.jpg	(from https://validthemes.net/site-template/vifolio/index-7.html)
23:27:38	144109/144109	---M--	200	added ('OK')	image/jpeg	etag:%22232ed-65fc8a3b-c2bde2a89bd84c72;;;%22	https://validthemes.net/site-template/vifolio/assets/img/portfolio/j3.jpg	C:/My%20Web%20Sites/portfolio/validthemes.net/site-template/vifolio/assets/img/portfolio/j3.jpg	(from https://validthemes.net/site-template/vifolio/index-7.html)
